name,address,lng,lat
Ｈｅａｒｔｓ　Ｓｏｃｉｅｔｙ（ハーツ・ソサエティ）,東京都新宿区西新宿６－１２－７　Ｃ－１４,139.68915,35.69377
ニチイケアセンターあづま町,東京都墨田区立花２－２７－９,139.83127,35.70742
キララ介護サービス　荏原,東京都品川区荏原３－４－２２－１０１,139.7074,35.61741
移送家介援社,東京都大田区大森北１－２３－６日建ビル３０２,139.7308,35.58529
かたくり蒲田,東京都大田区東蒲田２－１－１３アストラルＨＴＫ　１階,139.72658,35.56306
かたくり久が原,東京都大田区南久が原２－９－５エーデル久が原１０１,139.68376,35.57882
かたくり馬込,東京都大田区山王１－５－２４レコール山王１０３,139.72659,35.59198
エンジェルケアサービス,東京都世田谷区松原６－３－１０寺島ビル８３／１Ｆ,139.6537,35.65702
かたくり北沢,東京都世田谷区赤堤２－１６－１,139.64783,35.65717
まゆとな,東京都中野区白鷺２－４８－６－２０１,139.63708,35.72168
キラキラヘルパーステーション,東京都杉並区阿佐谷北１－３－１４佐々木ビル１０１,139.63713,35.70515
介護ハートランド東京,東京都文京区小石川２－６－１９中銀第２小石川マンシオン１０１,139.74939,35.70924
サンベストビレッジ浮間公園,東京都板橋区舟渡１－１９－９　２階,139.68582,35.79305
株式会社　福ぶくろ　介護のたくみ,東京都板橋区上板橋２－９－７グリーンコーポラス１階,139.67241,35.76298
かたくり中村橋,東京都練馬区中村北２－２６－６ハウスウスイ１０２,139.64165,35.73453
かたくり石神井,東京都練馬区石神井町２－１３－１５グリーンクレストＴＡＣＨＩＢＡＮＡ２０３,139.60854,35.74459
プレミア扇訪問介護ステーション,東京都足立区扇１－３－５,139.77628,35.76003
かたくり小岩,東京都江戸川区西小岩５－１１－１５吉永ビル１階,139.88358,35.73672
ケア・こんぺいとう,東京都八王子市北野台４－３－１３,139.35454,35.63064
ケアセンター美郷　森野ステーション,東京都町田市森野１－３０－８ノアビル３階,139.44194,35.54686
ホームヘルパーステーションまちだ正吉苑,東京都町田市成瀬８－１０－１,139.46761,35.54222
かたくり町田木曽,東京都町田市木曽西３－４－７,139.41801,35.57056
かたくり鶴川,東京都町田市鶴川２－１４－１５,139.46887,35.59015
かたくり武蔵野,東京都武蔵野市境１－４－５サンパレス武蔵野１０１,139.54466,35.70407
ケアチーム　大芽,東京都府中市小柳町２－１３－６プランタン細野Ⅱ　１Ｆ,139.50035,35.66299
かたくり小金井,東京都小金井市桜町３－５－２,139.50951,35.71293
おひさまヘルパーステーション,東京都東大和市奈良橋６－７０６－１２－１０１,139.42322,35.7492
ファインケア清瀬,東京都清瀬市野塩３－１－１あいやビル２０５,139.50896,35.77924
アースサポート稲城,東京都稲城市向陽台３－４－４,139.48668,35.63811
メッセージケアサービス西東京,東京都西東京市新町５－１４－１４,139.53387,35.71488
かたくり保谷,東京都西東京市東町２－１－２４,139.56036,35.74546
かたくりひばりが丘,東京都西東京市北町２－６－１８,139.55659,35.75691
オーシーエス,東京都世田谷区三軒茶屋１－１６－２２ＡＰＥＸ１０２,139.67094,35.64004
ウェルサポート南馬込,東京都大田区南馬込４－２８－１３加藤ハイツⅡ１０１,139.71371,35.58711
アースサポート久我山,東京都杉並区宮前４－１４－１,139.60263,35.6917
日介センター高円寺,東京都杉並区成田東５－３９－１２グローリーハイツ南阿佐ヶ谷Ａ１０１,139.63411,35.69968
訪問介護事業所　健やか,東京都杉並区清水３－３１－１４,139.61458,35.71858
介護おがわ,東京都豊島区池袋３－３－７フリーデン・カナメ６０１,139.69995,35.73354
アポロフジキケアステーション,東京都荒川区荒川６－５－４ソアラフジキビル２０１号,139.77988,35.74214
プラスワン・ケア,東京都板橋区高島平４－２５－２,139.65025,35.78931
ひまわりヘルパーステーション,東京都練馬区田柄５－２７－８シノベハイツ　２０１号,139.63211,35.75956
ヘルパーステーションえにし　弘道,東京都足立区弘道２－１３－２８　１Ｆ,139.81682,35.7678
ケアなでしこ,東京都足立区花畑４－１８－４,139.80605,35.80336
ケアコネクト,東京都足立区辰沼２－６－１０,139.83539,35.78791
でこぽん,東京都江戸川区北小岩１－１０－１９,139.88965,35.73648
うさぎ・ケア,東京都八王子市小比企町１５５２－１ピュア坂下１０２,139.32214,35.63997
ミライエ　ケア,東京都港区三田２－１７－２９オーロラ三田７０５,139.73965,35.64857
アステイジ,東京都港区麻布十番２－１６－１１麻布十番２Ａビル２０２,139.73547,35.65408
ヘルパーステーションふるさと新宿,東京都新宿区新宿６－２４－２２リレント新宿１階１０１,139.71045,35.69752
アシストセンター「ねこの手」,東京都中野区東中野１－３８－１２コーポ光１０１,139.6866,35.70407
オアシスケアセンター,東京都台東区北上野２－２５－８,139.78528,35.71836
ふくろう介護ステーション,東京都豊島区池袋２－５４－９ＫＢシティビル２０１,139.7085,35.73405
とねり介護タクシー株式会社,東京都足立区舎人５－７－２１,139.76614,35.80965
ジャンティーユ国分寺,東京都国分寺市東戸倉２－８－７,139.46461,35.71194
アミカ白糸台介護センター,東京都府中市白糸台５－１－３グランデ武蔵野台１０２,139.51285,35.66452
ケアホーム「絆」昭島店,東京都昭島市緑町４－４－１８－１０８号,139.34593,35.71406
ひばりケアサービス,東京都西東京市田無町２－９－６野崎ビル５０６号,139.54111,35.72893
ケアサポート　ダンデパーク,東京都中央区東日本橋２－２７－７東京装粧会館６０３,139.78641,35.69519
あんず介護事業所,東京都港区白金台４－１２－１２－２０３,139.72481,35.63803
ＳＫ３,東京都新宿区山吹町３３３原田ビル２Ｆ　Ａ号,139.73027,35.7076
グッドライフケア訪問介護　江東,東京都江東区豊洲４－２－２豊南堂ビル３F,139.79784,35.6551
ホームケア・365,東京都目黒区下目黒４－２－１８,139.70682,35.6305
成城シニア倶楽部,東京都世田谷区成城８－１－６,139.5961,35.64567
ライフステージ阿佐ヶ谷ケアセンター,東京都杉並区阿佐谷北１－９－５,139.63937,35.70561
ケア・ウイング赤羽,東京都北区赤羽２－４８－３末広ビル３Ｆ,139.72284,35.78067
エルモケアセンター,東京都北区王子２－２７－８サンハウス１０１,139.73769,35.75726
介護事業所タンポポ,東京都練馬区豊玉北４－１２－１３ノイメゾン桜台１階,139.65938,35.73615
絆介護サービスねりま,東京都練馬区貫井１－１２－８サンライズ貫井１０２,139.63507,35.73822
ヘルパーステーションさくらコート青葉町,東京都東村山市青葉町１－７－７０,139.49135,35.76059
有限会社ケアセンターゆい,東京都国分寺市光町１－４０－７アリストテラス２０６,139.44727,35.70103
メッセージケアサービス調布,東京都調布市国領町６－１２－１１,139.55238,35.64459
ハービー＆マックローリン・陽だまり介護センター,東京都港区高輪３－１９－２３－７０２号,139.73767,35.63369
ヘルパーステーションやまびこ,東京都足立区花畑２－８－１５－１０３,139.81726,35.80191
コールケアサポートセンター,東京都大田区東雪谷３－２９－７,139.68767,35.59313
株式会社　スマイル・ケア,東京都世田谷区三軒茶屋１－５－９メゾンＳＡＫＡＥアベニュー三軒茶屋３０３号,139.67465,35.63998
アイネケアセンター,東京都世田谷区松原２－２１－２金子ハウス１０１,139.65056,35.66642
つるかめケア訪問介護事業所,東京都渋谷区代々木１－３７－１８ＤＣヤハギ２Ｆ,139.70073,35.68353
スマイルハート東中野,東京都中野区東中野４－６－７,139.68375,35.70802
アースサポート荻窪,東京都杉並区上荻１－２１－２,139.61633,35.70549
エイプレイス赤羽,東京都北区志茂４－３９－５サンセゾン・Ｉ地下１階,139.73253,35.78075
株式会社ホームタウン　介護屋安心堂,東京都北区上十条２－１３－１ガーデニアビル１０５,139.72008,35.75992
ホームヘルプサービス　ソラストときわ台,東京都板橋区前野町１－２９－１０　３階,139.6962,35.76611
訪問介護　すみれケア,東京都板橋区小豆沢２－２０－４,139.69745,35.77675
居宅移動支援事業所　エスエスピー,東京都練馬区練馬１－３６－９Ｎ－２０３,139.65387,35.74034
ヘルパーステーション　メディコ,東京都足立区保木間３－３－３,139.80269,35.79576
みのりヘルパーステーション,東京都東村山市本町２－２４－１　ラヴィアンオランジュ１１０号,139.46997,35.7594
ちぎら　花,東京都八王子市片倉町１２２１－２４シルクナードショップＡ－６ ２Ｆ,139.34625,35.63379
アースサポート東大和,東京都東大和市上北台２－８９２－４,139.41092,35.74319
グッドライフケア訪問介護　千代田,東京都千代田区飯田橋１－３－２曙杉館１Ｆ,139.74985,35.69804
Ｋ－ＷＯＲＫＥＲ　神楽坂営業所,東京都新宿区早稲田鶴巻町５３５翠彩ビル１階,139.72369,35.70742
訪問介護事業所　マアル,東京都新宿区戸山１－１－５エールプラザ戸山台２０３号,139.71851,35.70129
ケアサービス江戸小町,東京都墨田区太平１－３０－１０,139.80998,35.70244
ボヌール,東京都大田区鵜の木１－２－８Ｍホーム２０６,139.67987,35.5781
あろはケアサービス訪問介護事業所,東京都世田谷区宮坂２－１９－１４ロイヤルコスモ経堂２０４,139.63815,35.65129
有限会社ビタミンスタジオ,東京都杉並区清水３－２２－２３,139.61919,35.71751
